data,time,cases,deaths,tests,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+,male,female
2020-08-01,03:00 PM,73,6,2982,4,3,9,11,8,18,13,4,2,0,34,38
2020-08-02,03:00 PM,73,6,3015,4,3,9,11,8,18,13,4,2,0,34,38
2020-08-03,03:00 PM,73,6,3053,4,3,9,11,8,18,13,4,2,0,34,38
2020-08-04,03:00 PM,73,6,3068,4,3,9,11,8,18,14,4,2,0,34,39
2020-08-05,03:00 PM,73,6,3116,4,3,9,11,8,18,14,4,2,0,34,39
2020-08-06,03:00 PM,73,6,3143,4,3,9,11,8,18,14,4,2,0,34,39
2020-08-07,03:00 PM,73,6,3169,4,3,9,11,8,17,14,4,2,0,33,39
2020-08-08,03:00 PM,72,6,3187,4,3,9,11,8,17,14,4,2,0,33,39
2020-08-09,03:00 PM,73,6,3236,4,3,10,11,8,17,14,4,2,0,33,40
2020-08-10,03:00 PM,74,6,3299,4,3,10,11,8,17,15,4,2,0,33,41
2020-08-11,03:00 PM,75,6,3376,4,3,11,11,8,17,15,4,2,0,33,42
2020-08-12,03:00 PM,75,6,3416,4,3,11,11,8,17,14,4,2,0,33,41
2020-08-13,03:00 PM,75,6,3475,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-14,03:00 PM,75,6,3553,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-15,03:00 PM,75,6,3619,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-16,03:00 PM,75,6,3706,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-17,03:00 PM,75,6,3733,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-18,03:00 PM,75,6,3760,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-19,03:00 PM,75,6,3813,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-20,03:00 PM,75,6,3863,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-21,03:00 PM,75,6,3930,4,3,11,11,8,18,14,4,2,0,33,42
2020-08-22,03:00 PM,76,6,4112,4,3,11,11,8,18,14,5,2,0,34,42
2020-08-24,03:00 PM,76,6,4276,4,3,11,11,8,18,14,5,2,0,34,42
2020-08-25,03:00 PM,76,6,4299,4,3,11,11,8,18,14,5,2,0,34,42
2020-08-26,03:00 PM,76,6,4308,4,3,11,11,8,18,14,5,2,0,34,42
2020-08-27,03:00 PM,77,6,4423,4,3,11,11,8,18,14,5,2,1,34,43
2020-08-28,03:00 PM,77,6,4438,4,3,11,11,8,18,14,5,2,1,34,43
2020-08-29,03:00 PM,77,6,4507,4,3,11,11,8,18,14,5,2,1,34,43
2020-08-30,03:00 PM,77,6,4522,4,3,11,11,8,18,14,5,2,1,34,43
2020-08-31,03:00 PM,77,6,4539,4,3,11,11,8,18,14,5,2,1,34,43
2020-09-01,03:00 PM,77,6,4550,4,3,11,11,8,18,14,5,2,1,34,43
2020-09-02,03:00 PM,77,6,4561,4,3,11,11,8,18,14,5,2,1,34,43
2020-09-03,03:00 PM,78,6,4611,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-04,03:00 PM,78,6,4644,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-05,03:00 PM,78,6,4663,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-06,03:00 PM,78,6,4720,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-07,03:00 PM,78,6,4763,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-08,03:00 PM,78,6,4800,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-09,03:00 PM,78,6,4828,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-10,03:00 PM,78,6,4849,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-11,03:00 PM,78,6,4869,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-12,03:00 PM,78,6,4910,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-13,03:00 PM,78,6,4964,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-14,03:00 PM,78,6,5006,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-15,03:00 PM,78,6,5039,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-16,03:00 PM,78,6,5060,4,3,12,11,8,18,14,5,2,1,35,43
2020-09-17,03:00 PM,82,6,5094,4,4,13,11,10,18,14,5,2,1,36,46
2020-09-18,03:00 PM,82,6,5136,4,4,13,11,10,18,14,5,2,1,36,46
2020-09-19,03:00 PM,82,6,5177,4,4,13,11,10,18,14,5,2,1,36,46
2020-09-20,03:00 PM,89,6,5231,6,5,15,12,11,18,14,5,2,1,38,51
2020-09-21,03:00 PM,89,6,5231,6,5,15,12,11,18,14,5,2,1,38,51
2020-09-22,03:00 PM,89,6,5281,6,5,15,12,11,18,14,5,2,1,38,51
2020-09-23,03:00 PM,91,6,5303,6,6,15,12,12,18,14,5,2,1,39,52
2020-09-24,03:00 PM,97,6,5350,7,6,16,14,12,19,15,5,2,1,42,55
2020-09-25,03:00 PM,101,6,5377,7,7,17,14,12,19,17,5,2,1,43,58
2020-09-26,03:00 PM,102,6,5431,8,7,17,14,12,19,17,5,2,1,44,58
2020-09-28,03:00 PM,103,6,5527,8,7,17,14,12,19,17,5,2,1,44,58
2020-09-29,03:00 PM,105,6,5553,8,7,18,14,12,19,17,5,2,1,45,58
2020-09-30,03:00 PM,106,6,5577,8,7,18,15,12,19,17,5,2,1,45,59
2020-10-01,03:00 PM,107,6,5626,8,8,18,15,12,19,17,5,2,1,45,60
2020-10-02,03:00 PM,109,6,5664,8,8,20,15,12,19,17,5,2,1,46,61
2020-10-03,03:00 PM,110,6,5732,8,8,20,16,12,19,17,5,2,1,47,61
2020-10-04,03:00 PM,112,6,5761,8,9,20,16,12,19,18,5,2,1,48,62
2020-10-05,03:00 PM,115,6,5805,9,9,20,17,12,20,18,5,2,1,48,65
2020-10-06,03:00 PM,117,6,5924,9,9,21,17,12,21,18,5,2,1,48,67
2020-10-07,03:00 PM,118,6,5953,10,9,21,17,12,21,18,5,2,1,49,67
2020-10-08,03:00 PM,124,6,5982,10,10,23,18,12,21,20,5,2,2,53,70
2020-10-09,03:00 PM,126,6,6038,11,11,23,18,12,21,20,5,2,2,54,71
2020-10-10,03:00 PM,137,6,6064,14,12,27,18,12,23,21,5,2,2,58,75
2020-10-11,03:00 PM,139,6,6156,14,12,27,20,12,23,21,5,2,2,59,78
2020-10-12,03:00 PM,141,6,6225,14,12,27,20,12,24,21,6,2,2,59,81
2020-10-13,03:00 PM,141,6,6254,14,12,28,20,12,24,21,6,2,2,59,82
2020-10-14,03:00 PM,144,6,6360,14,12,28,20,12,25,22,7,2,2,60,84
2020-10-15,03:00 PM,148,6,6400,14,12,30,21,12,25,22,8,2,2,60,88
2020-10-16,03:00 PM,148,6,6422,14,12,30,21,12,25,22,8,2,2,60,88
2020-10-17,03:00 PM,155,7,6451,14,15,30,21,13,25,24,9,2,2,64,91
2020-10-18,03:00 PM,165,7,6514,16,19,31,21,13,25,26,9,3,2,69,96
2020-10-19,03:00 PM,170,8,6622,17,19,31,23,14,25,26,9,4,2,73,97
2020-10-20,03:00 PM,183,8,6644,17,21,34,23,18,27,28,9,4,2,80,103
2020-10-21,03:00 PM,188,8,6694,17,21,34,24,19,29,27,8,4,2,78,107
2020-10-22,03:00 PM,191,8,6754,17,21,35,24,19,30,28,8,4,2,80,108
2020-10-23,03:00 PM,197,8,6821,17,22,38,25,20,30,29,9,4,2,86,110
2020-10-24,03:00 PM,203,8,6869,17,22,39,25,22,32,29,10,4,2,89,113
2020-10-25,03:00 PM,212,9,6904,17,23,42,27,22,33,30,10,4,3,93,118
2020-10-26,03:00 PM,226,9,6987,20,26,46,29,22,35,30,10,4,3,99,126
2020-10-27,03:00 PM,228,10,7005,20,26,46,31,22,35,30,10,4,3,101,126
2020-10-28,03:00 PM,231,11,7014,21,27,46,30,22,36,30,10,4,3,103,126
2020-10-29,03:00 PM,237,11,7090,22,27,48,31,22,37,31,10,4,3,105,130
2020-10-30,03:00 PM,248,11,7290,22,31,50,34,22,39,31,10,4,3,110,136
2020-10-31,03:00 PM,258,13,7338,24,34,51,34,23,41,32,10,4,3,115,141
2020-11-01,03:00 PM,262,13,7435,25,35,52,34,24,41,32,10,4,3,118,142
2020-11-02,03:00 PM,270,13,7468,27,37,54,34,24,43,33,10,4,3,123,146
2020-11-03,03:00 PM,278,14,7485,28,38,54,35,25,46,34,10,4,3,129,148
2020-11-04,03:00 PM,282,15,7520,28,38,54,36,26,47,35,10,4,3,131,150
2020-11-05,03:00 PM,289,16,7700,29,40,55,36,27,48,36,10,4,3,135,152
2020-11-06,03:00 PM,296,16,7828,29,40,56,36,29,50,38,10,4,3,140,154
2020-11-07,03:00 PM,310,16,7887,32,42,58,41,29,51,38,10,4,3,144,163
2020-11-08,03:00 PM,312,16,7947,32,43,58,42,29,52,38,10,4,3,146,164
2020-11-09,03:00 PM,324,16,8010,33,44,58,43,31,55,39,11,6,3,151,172
2020-11-10,03:00 PM,330,16,8027,34,44,58,44,32,56,39,12,6,4,152,177
